direction,datetime,price,signal
buy,2023-09-06 10:06:00-04:00,184.66000366210935,moving_average
sell,2023-09-06 10:11:00-04:00,184.25999450683597,stop_loss
buy,2023-09-06 10:12:00-04:00,184.05999755859372,moving_average
sell,2023-09-06 10:18:00-04:00,185.1280059814453,take_profit
sell,2023-09-06 10:19:00-04:00,185.31500244140625,moving_average
buy,2023-09-06 10:28:00-04:00,184.2010040283203,take_profit
buy,2023-09-06 10:29:00-04:00,184.1699981689453,moving_average
sell,2023-09-06 11:03:00-04:00,183.8600006103516,stop_loss
buy,2023-09-06 11:08:00-04:00,183.6100006103516,moving_average
sell,2023-09-06 12:29:00-04:00,183.2104034423828,stop_loss
buy,2023-09-06 12:31:00-04:00,183.11099243164065,moving_average
sell,2023-09-06 13:45:00-04:00,182.70989990234372,stop_loss
sell,2023-09-06 13:48:00-04:00,183.0800018310547,moving_average
buy,2023-09-06 15:01:00-04:00,182.0,take_profit
buy,2023-09-06 15:20:00-04:00,181.8300018310547,moving_average
sell,2023-09-06 15:29:00-04:00,181.5200042724609,stop_loss
sell,2023-09-06 15:42:00-04:00,181.9949951171875,moving_average
buy,2023-09-06 15:50:00-04:00,182.5186004638672,stop_loss
sell,2023-09-06 15:51:00-04:00,182.43499755859372,moving_average
buy,2023-09-06 15:55:00-04:00,182.88999938964844,stop_loss
sell,2023-09-06 15:57:00-04:00,182.8500061035156,moving_average
buy,2023-09-06 15:59:00-04:00,182.88999938964844,last_row
sell,2023-09-06 09:43:00-04:00,333.38848876953125,moving_average
buy,2023-09-06 09:44:00-04:00,333.739990234375,stop_loss
sell,2023-09-06 09:45:00-04:00,333.6700134277344,moving_average
buy,2023-09-06 09:51:00-04:00,334.04998779296875,stop_loss
sell,2023-09-06 09:52:00-04:00,334.2799987792969,moving_average
buy,2023-09-06 10:00:00-04:00,332.7186889648437,take_profit
buy,2023-09-06 10:01:00-04:00,332.6199951171875,moving_average
sell,2023-09-06 10:05:00-04:00,332.0199890136719,stop_loss
buy,2023-09-06 10:06:00-04:00,332.010009765625,moving_average
sell,2023-09-06 10:14:00-04:00,331.3399963378906,stop_loss
sell,2023-09-06 10:18:00-04:00,332.2099914550781,moving_average
buy,2023-09-06 10:37:00-04:00,332.54998779296875,stop_loss
sell,2023-09-06 10:38:00-04:00,332.4800109863281,moving_average
buy,2023-09-06 10:59:00-04:00,331.3500061035156,take_profit
buy,2023-09-06 11:00:00-04:00,331.3900146484375,moving_average
sell,2023-09-06 11:11:00-04:00,331.0299987792969,stop_loss
buy,2023-09-06 12:29:00-04:00,330.8888854980469,moving_average
sell,2023-09-06 12:41:00-04:00,330.5299987792969,stop_loss
sell,2023-09-06 15:10:00-04:00,331.8500061035156,moving_average
buy,2023-09-06 15:15:00-04:00,332.2149963378906,stop_loss
buy,2023-09-06 15:27:00-04:00,331.8900146484375,moving_average
sell,2023-09-06 15:32:00-04:00,331.5899963378906,stop_loss
sell,2023-09-06 09:37:00-04:00,136.24000549316406,moving_average
buy,2023-09-06 09:41:00-04:00,136.5489959716797,stop_loss
sell,2023-09-06 09:42:00-04:00,136.58999633789062,moving_average
buy,2023-09-06 09:51:00-04:00,137.00100708007812,stop_loss
sell,2023-09-06 09:52:00-04:00,137.1204071044922,moving_average
buy,2023-09-06 09:57:00-04:00,137.42340087890625,stop_loss
buy,2023-09-06 10:00:00-04:00,136.67999267578125,moving_average
sell,2023-09-06 10:02:00-04:00,136.22999572753906,stop_loss
buy,2023-09-06 10:03:00-04:00,136.25,moving_average
sell,2023-09-06 10:06:00-04:00,135.94000244140625,stop_loss
buy,2023-09-06 10:07:00-04:00,135.93190002441406,moving_average
sell,2023-09-06 11:11:00-04:00,135.6199951171875,stop_loss
sell,2023-09-06 11:19:00-04:00,135.86000061035156,moving_average
buy,2023-09-06 12:44:00-04:00,134.75990295410156,take_profit
buy,2023-09-06 12:46:00-04:00,134.6999969482422,moving_average
sell,2023-09-06 15:59:00-04:00,135.36000061035156,last_row
